category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
1121	GO:0006367	1	0.893001125557115	0	8	transcription initiation from RNA polymerase II promoter	BP
1122	GO:0006368	1	0.889158613626807	0	3	transcription elongation from RNA polymerase II promoter	BP
1123	GO:0006370	1	0.910776368555306	0	4	7-methylguanosine mRNA capping	BP
1124	GO:0006376	1	0.983830343076093	0	1	mRNA splice site selection	BP
1125	GO:0006378	1	0.849638931533522	0	4	mRNA polyadenylation	BP
1126	GO:0006379	1	0.955505985152739	0	2	mRNA cleavage	BP
1127	GO:0006383	1	0.959798507745299	0	3	transcription from RNA polymerase III promoter	BP
1128	GO:0006388	1	0.934996859457405	0	6	tRNA splicing, via endonucleolytic cleavage and ligation	BP
1132	GO:0006401	1	0.606095260823199	0	18	RNA catabolic process	BP
1133	GO:0006402	1	0.390364670165078	0	27	mRNA catabolic process	BP
1134	GO:0006405	1	0.889183154629398	0	3	RNA export from nucleus	BP
1137	GO:0006413	1	0.368603670049445	0	35	translational initiation	BP
1139	GO:0006415	1	0.426336577210064	0	20	translational termination	BP
1140	GO:0006417	1	0.987989812670884	0	1	regulation of translation	BP
1142	GO:0006419	1	0.896023694439385	0	3	alanyl-tRNA aminoacylation	BP
1143	GO:0006420	1	0.875230156763445	0	3	arginyl-tRNA aminoacylation	BP
1144	GO:0006421	1	0.714686723510948	0	6	asparaginyl-tRNA aminoacylation	BP
1145	GO:0006422	1	0.678075065779911	0	7	aspartyl-tRNA aminoacylation	BP
1146	GO:0006423	1	0.5061976099669	0	17	cysteinyl-tRNA aminoacylation	BP
1147	GO:0006424	1	0.695596533294563	0	6	glutamyl-tRNA aminoacylation	BP
1148	GO:0006425	1	0.759851540524725	0	4	glutaminyl-tRNA aminoacylation	BP
1149	GO:0006426	1	0.764900870485387	0	6	glycyl-tRNA aminoacylation	BP
1150	GO:0006427	1	0.684736804936533	0	9	histidyl-tRNA aminoacylation	BP
1151	GO:0006428	1	0.438462704952473	0	13	isoleucyl-tRNA aminoacylation	BP
1152	GO:0006429	1	0.47223687997693	0	11	leucyl-tRNA aminoacylation	BP
1153	GO:0006430	1	0.678075065779911	0	7	lysyl-tRNA aminoacylation	BP
1154	GO:0006431	1	0.379675020370874	0	19	methionyl-tRNA aminoacylation	BP
1155	GO:0006432	1	0.76781626874063	0	9	phenylalanyl-tRNA aminoacylation	BP
1156	GO:0006433	1	0.615915338266855	0	11	prolyl-tRNA aminoacylation	BP
1157	GO:0006434	1	0.812227951890657	0	6	seryl-tRNA aminoacylation	BP
1158	GO:0006435	1	0.605273158166937	0	13	threonyl-tRNA aminoacylation	BP
1159	GO:0006436	1	0.865920038501972	0	4	tryptophanyl-tRNA aminoacylation	BP
1160	GO:0006437	1	0.776145314430436	0	7	tyrosyl-tRNA aminoacylation	BP
1161	GO:0006438	1	0.502786246806512	0	12	valyl-tRNA aminoacylation	BP
1162	GO:0006446	1	0.791136975590692	0	6	regulation of translational initiation	BP
1163	GO:0006450	1	0.947949864526452	0	3	regulation of translational fidelity	BP
1164	GO:0006452	1	0.972609780370372	0	1	translational frameshifting	BP
1166	GO:0006461	1	0.606655624535873	0	14	protein complex assembly	BP
1168	GO:0006465	1	0.815383334837989	0	10	signal peptide processing	BP
1173	GO:0006476	1	0.907213745965671	0	3	protein deacetylation	BP
1175	GO:0006480	1	0.978839943892096	0	2	N-terminal protein amino acid methylation	BP
1176	GO:0006481	1	0.939625560656954	0	3	C-terminal protein methylation	BP
1178	GO:0006487	1	0.660845189431533	0	11	protein N-linked glycosylation	BP
1179	GO:0006488	1	0.984994434156325	0	1	dolichol-linked oligosaccharide biosynthetic process	BP
1180	GO:0006491	1	0.915904742553249	0	3	N-glycan processing	BP
1181	GO:0006493	1	0.897603640636926	0	3	protein O-linked glycosylation	BP
1182	GO:0006499	1	0.918386263545866	0	2	N-terminal protein myristoylation	BP
1183	GO:0006505	1	0.923070036729722	0	2	GPI anchor metabolic process	BP
1185	GO:0006510	1	0.923548091963784	0	2	NA	NA
1188	GO:0006515	1	0.8634032891312	0	4	misfolded or incompletely synthesized protein catabolic process	BP
1189	GO:0006516	1	0.953709200841483	0	2	glycoprotein catabolic process	BP
1190	GO:0006518	1	0.948877767125275	0	1	peptide metabolic process	BP
1191	GO:0006519	1	0.962428552550602	0	1	NA	NA
1194	GO:0006525	1	0.533273530832082	0	14	arginine metabolic process	BP
1195	GO:0006526	1	0.533699343881634	0	14	arginine biosynthetic process	BP
1197	GO:0006528	1	0.947949864526452	0	3	asparagine metabolic process	BP
1198	GO:0006529	1	0.689901402372338	0	7	asparagine biosynthetic process	BP
1199	GO:0006531	1	0.800531437915514	0	6	aspartate metabolic process	BP
1200	GO:0006534	1	0.747439400962225	0	7	cysteine metabolic process	BP
1201	GO:0006535	1	0.403296729668591	0	28	cysteine biosynthetic process from serine	BP
1202	GO:0006536	1	0.905794987949498	0	3	glutamate metabolic process	BP
1205	GO:0006542	1	0.795440762223177	0	7	glutamine biosynthetic process	BP
1206	GO:0006544	1	0.883808754772668	0	3	glycine metabolic process	BP
1207	GO:0006545	1	0.952044488946717	0	1	glycine biosynthetic process	BP
1208	GO:0006546	1	0.692344923632645	0	8	glycine catabolic process	BP
1209	GO:0006548	1	0.892410747576607	0	2	histidine catabolic process	BP
1211	GO:0006556	1	0.958660714468482	0	2	S-adenosylmethionine biosynthetic process	BP
1213	GO:0006561	1	0.734268917521599	0	9	proline biosynthetic process	BP
1214	GO:0006562	1	0.921578921719412	0	2	proline catabolic process	BP
1215	GO:0006563	1	0.953029138256219	0	2	L-serine metabolic process	BP
1216	GO:0006564	1	0.609412379955419	0	18	L-serine biosynthetic process	BP
1217	GO:0006566	1	0.930577006547067	0	2	threonine metabolic process	BP
1218	GO:0006567	1	0.369042562734795	0	29	threonine catabolic process	BP
1219	GO:0006568	1	0.865057301726533	0	4	tryptophan metabolic process	BP
1220	GO:0006569	1	0.836634472753258	0	3	tryptophan catabolic process	BP
1222	GO:0006571	1	0.928888585405846	0	1	tyrosine biosynthetic process	BP
1224	GO:0006573	1	0.932210960892393	0	3	valine metabolic process	BP
1225	GO:0006584	1	0.953411800676839	0	1	catecholamine metabolic process	BP
1226	GO:0006591	1	0.949664671340418	0	1	ornithine metabolic process	BP
1227	GO:0006596	1	0.838940389687378	0	8	polyamine biosynthetic process	BP
1228	GO:0006597	1	0.96612438897705	0	1	spermine biosynthetic process	BP
1229	GO:0006605	1	0.858133425114456	0	9	protein targeting	BP
1230	GO:0006606	1	0.721177759314102	0	12	protein import into nucleus	BP
1231	GO:0006614	1	0.603803946801066	0	16	SRP-dependent cotranslational protein targeting to membrane	BP
1232	GO:0006621	1	0.956923619546985	0	3	protein retention in ER lumen	BP
1233	GO:0006625	1	0.970070098577706	0	2	protein targeting to peroxisome	BP
1234	GO:0006626	1	0.944962984697689	0	7	protein targeting to mitochondrion	BP
1235	GO:0006627	1	0.968006635406087	0	3	protein processing involved in protein targeting to mitochondrion	BP
1241	GO:0006637	1	0.969048812514115	0	3	acyl-CoA metabolic process	BP
1242	GO:0006644	1	0.978998124333266	0	1	phospholipid metabolic process	BP
1244	GO:0006661	1	0.872853521237727	0	4	phosphatidylinositol biosynthetic process	BP
1246	GO:0006665	1	0.758671223442348	0	7	sphingolipid metabolic process	BP
1247	GO:0006672	1	0.903458931052879	0	4	ceramide metabolic process	BP
1248	GO:0006685	1	0.955277023512939	0	1	sphingomyelin catabolic process	BP
1251	GO:0006729	1	0.962295747841061	0	4	tetrahydrobiopterin biosynthetic process	BP
1252	GO:0006730	1	0.651552729517522	0	12	one-carbon metabolic process	BP
1253	GO:0006740	1	0.984646807851807	0	1	NADPH regeneration	BP
1254	GO:0006741	1	0.988516197312097	0	1	NADP biosynthetic process	BP
1256	GO:0006747	1	0.947287662172861	0	1	FAD biosynthetic process	BP
1257	GO:0006749	1	0.587381047862351	0	12	glutathione metabolic process	BP
1258	GO:0006750	1	0.576841821603599	0	18	glutathione biosynthetic process	BP
1260	GO:0006760	1	0.981710898655524	0	2	folic acid-containing compound metabolic process	BP
1261	GO:0006772	1	0.879072364915319	0	6	thiamine metabolic process	BP
1263	GO:0006779	1	0.278366139274055	0	33	porphyrin-containing compound biosynthetic process	BP
1264	GO:0006783	1	0.846919524174588	0	6	heme biosynthetic process	BP
1265	GO:0006784	1	0.96673285100399	0	1	heme a biosynthetic process	BP
1266	GO:0006788	1	0.867377833784215	0	5	heme oxidation	BP
1268	GO:0006793	1	0.979440753113493	0	1	phosphorus metabolic process	BP
1269	GO:0006796	1	0.805888236174105	0	5	phosphate-containing compound metabolic process	BP
1271	GO:0006807	1	0.154622673406004	0	55	nitrogen compound metabolic process	BP
1272	GO:0006808	1	0.90115640194772	0	4	regulation of nitrogen utilization	BP
1273	GO:0006809	1	0.866200026191801	0	4	nitric oxide biosynthetic process	BP
1278	GO:0006814	1	0.0896161751461859	0	65	sodium ion transport	BP
1285	GO:0006826	1	0.969896666500741	0	2	iron ion transport	BP
1286	GO:0006835	1	0.916061210729986	0	2	dicarboxylic acid transport	BP
1288	GO:0006839	1	0.728891256060597	0	14	mitochondrial transport	BP
1289	GO:0006850	1	0.977403109358107	0	1	mitochondrial pyruvate transport	BP
1291	GO:0006857	1	0.930449129789286	0	3	oligopeptide transport	BP
1292	GO:0006864	1	0.941547266491138	0	1	pyrimidine nucleotide transport	BP
1294	GO:0006869	1	0.973017757678344	0	2	lipid transport	BP
1296	GO:0006878	1	0.977444471526842	0	1	cellular copper ion homeostasis	BP
1297	GO:0006879	1	0.969896666500741	0	2	cellular iron ion homeostasis	BP
1298	GO:0006884	1	0.983468282313931	0	1	cell volume homeostasis	BP
1299	GO:0006885	1	0.501697153137075	0	13	regulation of pH	BP
1301	GO:0006887	1	0.934185963566566	0	1	exocytosis	BP
1302	GO:0006888	1	0.674778513150341	0	11	ER to Golgi vesicle-mediated transport	BP
1303	GO:0006890	1	0.88521401962346	0	4	retrograde vesicle-mediated transport, Golgi to ER	BP
1304	GO:0006891	1	0.920542008168401	0	5	intra-Golgi vesicle-mediated transport	BP
1305	GO:0006897	1	0.899647229671776	0	4	endocytosis	BP
1306	GO:0006904	1	0.740133445577397	0	8	vesicle docking involved in exocytosis	BP
1307	GO:0006909	1	0.878858304268792	0	4	phagocytosis	BP
1309	GO:0006914	1	0.844038469133857	0	8	autophagy	BP
1310	GO:0006915	1	0.667789731845885	0	11	apoptotic process	BP
1311	GO:0006935	1	0.804429029723002	0	6	chemotaxis	BP
1314	GO:0006952	1	0.863461357478743	0	6	defense response	BP
1315	GO:0006955	1	0.804426913780741	0	6	immune response	BP
1316	GO:0006961	1	0.936009184883087	0	1	NA	NA
1317	GO:0006974	1	0.915200096617405	0	2	cellular response to DNA damage stimulus	BP
1319	GO:0007001	1	0.531084915023593	0	35	NA	NA
1321	GO:0007015	1	0.92763176745267	0	2	actin filament organization	BP
1322	GO:0007017	1	0.718210982762524	0	27	microtubule-based process	BP
1324	GO:0007020	1	0.863482065369739	0	6	microtubule nucleation	BP
1325	GO:0007021	1	0.991135215465702	0	1	tubulin complex assembly	BP
1326	GO:0007029	1	0.99294788445021	0	1	endoplasmic reticulum organization	BP
1327	GO:0007031	1	0.9472310260971	0	4	peroxisome organization	BP
1328	GO:0007033	1	0.948507064358291	0	1	vacuole organization	BP
1330	GO:0007040	1	0.812179910699019	0	5	lysosome organization	BP
1331	GO:0007046	1	0.959701103042325	0	4	NA	NA
1332	GO:0007049	1	0.367096543816961	0	32	cell cycle	BP
1333	GO:0007059	1	0.93819876094252	0	2	chromosome segregation	BP
1335	GO:0007067	1	0.853382455945777	0	5	mitotic nuclear division	BP
1336	GO:0007076	1	0.68513543825845	0	5	mitotic chromosome condensation	BP
1337	GO:0007093	1	0.937744252011861	0	1	mitotic cell cycle checkpoint	BP
1338	GO:0007094	1	0.919590026533783	0	3	mitotic spindle assembly checkpoint	BP
1339	GO:0007131	1	0.801162089902093	0	7	reciprocal meiotic recombination	BP
1340	GO:0007154	1	0.803317476129286	0	5	cell communication	BP
1342	GO:0007160	1	0.747718695628279	0	6	cell-matrix adhesion	BP
1344	GO:0007166	1	0.986724739169854	0	1	cell surface receptor signaling pathway	BP
1348	GO:0007205	1	0.828627942746902	0	6	protein kinase C-activating G-protein coupled receptor signaling pathway	BP
1349	GO:0007217	1	0.954968404870236	0	1	tachykinin receptor signaling pathway	BP
1350	GO:0007218	1	0.858664366322917	0	3	neuropeptide signaling pathway	BP
1352	GO:0007254	1	0.88256790513465	0	4	JNK cascade	BP
1354	GO:0007268	1	0.954968404870236	0	1	synaptic transmission	BP
1355	GO:0007275	1	0.74097460005648	0	13	multicellular organismal development	BP
1356	GO:0007283	1	0.994505329821303	0	1	spermatogenesis	BP
1357	GO:0007399	1	0.952742071361209	0	1	nervous system development	BP
1358	GO:0007530	1	0.992242335304107	0	1	sex determination	BP
1359	GO:0007582	1	0.964246771364237	0	3	NA	NA
1361	GO:0007596	1	0.872605913332407	0	4	blood coagulation	BP
1362	GO:0007601	1	0.35534258362692	0	28	visual perception	BP
1363	GO:0007602	1	0.920564433468457	0	1	phototransduction	BP
1365	GO:0008020	1	0.920564433468457	0	1	G-protein coupled photoreceptor activity	MF
1368	GO:0008061	1	0.854809555002811	0	4	chitin binding	MF
1369	GO:0008067	1	0.653314483261574	0	6	NA	NA
1371	GO:0008076	1	0.449490671363013	0	24	voltage-gated potassium channel complex	CC
1375	GO:0008097	1	0.943027889648844	0	4	5S rRNA binding	MF
1376	GO:0008106	1	0.728884630173605	0	10	alcohol dehydrogenase (NADP+) activity	MF
1377	GO:0008113	1	0.797762703339609	0	15	peptide-methionine (S)-S-oxide reductase activity	MF
1379	GO:0008117	1	0.95008145760894	0	1	sphinganine-1-phosphate aldolase activity	MF
1380	GO:0008119	1	0.97123864673603	0	3	thiopurine S-methyltransferase activity	MF
1381	GO:0008121	1	0.8317319664394	0	14	ubiquinol-cytochrome-c reductase activity	MF
1382	GO:0008124	1	0.991043822411228	0	2	4-alpha-hydroxytetrahydrobiopterin dehydratase activity	MF
1386	GO:0008134	1	0.761806733820477	0	5	transcription factor binding	MF
1389	GO:0008144	1	0.847265187454705	0	7	drug binding	MF
1393	GO:0008159	1	0.990173406826607	0	1	NA	NA
1395	GO:0008169	1	0.590256100421851	0	19	C-methyltransferase activity	MF
1396	GO:0008170	1	0.205446092426597	0	60	N-methyltransferase activity	MF
1398	GO:0008172	1	0.590256100421851	0	19	S-methyltransferase activity	MF
1399	GO:0008173	1	0.248254868893219	0	62	RNA methyltransferase activity	MF
1400	GO:0008174	1	0.590256100421851	0	19	mRNA methyltransferase activity	MF
1401	GO:0008175	1	0.55812047672269	0	22	tRNA methyltransferase activity	MF
1402	GO:0008176	1	0.823396054370949	0	11	tRNA (guanine-N7-)-methyltransferase activity	MF
1403	GO:0008177	1	0.821783093961941	0	6	succinate dehydrogenase (ubiquinone) activity	MF
1404	GO:0008180	1	0.981636899753558	0	1	COP9 signalosome	CC
1406	GO:0008192	1	0.895023724662503	0	3	RNA guanylyltransferase activity	MF
1407	GO:0008193	1	0.881153164366126	0	4	tRNA guanylyltransferase activity	MF
1408	GO:0008195	1	0.941769082376872	0	2	phosphatidate phosphatase activity	MF
1409	GO:0008198	1	0.914086978627491	0	3	ferrous iron binding	MF
1410	GO:0008199	1	0.96432006878966	0	3	ferric iron binding	MF
1411	GO:0008202	1	0.988400732250776	0	1	steroid metabolic process	BP
1413	GO:0008234	1	0.391876662590926	0	38	cysteine-type peptidase activity	MF
1414	GO:0008235	1	0.591135218137664	0	12	metalloexopeptidase activity	MF
1418	GO:0008242	1	0.823482971801744	0	7	omega peptidase activity	MF
1420	GO:0008247	1	0.958563377066077	0	2	1-alkyl-2-acetylglycerophosphocholine esterase complex	CC
1421	GO:0008252	1	0.99367922224314	0	1	nucleotidase activity	MF
1423	GO:0008260	1	0.968825297324364	0	1	3-oxoacid CoA-transferase activity	MF
1425	GO:0008271	1	0.559453744798709	0	11	secondary active sulfate transmembrane transporter activity	MF
1426	GO:0008272	1	0.508431957383171	0	14	sulfate transport	BP
1427	GO:0008273	1	0.607164741266597	0	11	calcium, potassium:sodium antiporter activity	MF
1429	GO:0008283	1	0.859107567746423	0	5	cell proliferation	BP
1430	GO:0008285	1	0.904707528239904	0	2	negative regulation of cell proliferation	BP
1432	GO:0008289	1	0.698738742446638	0	10	lipid binding	MF
1433	GO:0008290	1	0.926085555765335	0	2	F-actin capping protein complex	CC
1434	GO:0008294	1	0.718498299607033	0	8	calcium- and calmodulin-responsive adenylate cyclase activity	MF
1435	GO:0008295	1	0.962145698353637	0	2	spermidine biosynthetic process	BP
1437	GO:0008305	1	0.747718695628279	0	6	integrin complex	CC
1439	GO:0008312	1	0.790249077826842	0	8	7S RNA binding	MF
1440	GO:0008318	1	0.716277907765875	0	12	protein prenyltransferase activity	MF
1442	GO:0008320	1	0.991959234213812	0	1	protein transmembrane transporter activity	MF
1443	GO:0008324	1	0.221158051893871	0	54	cation transmembrane transporter activity	MF
1444	GO:0008326	1	0.590256100421851	0	19	NA	NA
1445	GO:0008330	1	0.99367922224314	0	1	protein tyrosine/threonine phosphatase activity	MF
1446	GO:0008336	1	0.942674884368808	0	2	gamma-butyrobetaine dioxygenase activity	MF
1450	GO:0008352	1	0.99282696819162	0	1	katanin complex	CC
1451	GO:0008360	1	0.968476203348803	0	1	regulation of cell shape	BP
1452	GO:0008373	1	0.644307995277042	0	18	sialyltransferase activity	MF
1454	GO:0008375	1	0.207353741684921	0	47	acetylglucosaminyltransferase activity	MF
1455	GO:0008376	1	0.656196521883453	0	13	acetylgalactosaminyltransferase activity	MF
1458	GO:0008381	1	0.870318846590232	0	3	mechanically-gated ion channel activity	MF
1459	GO:0008382	1	0.961516553672183	0	2	NA	NA
1460	GO:0008383	1	0.961516553672183	0	2	NA	NA
1462	GO:0008386	1	0.934467010719701	0	1	cholesterol monooxygenase (side-chain-cleaving) activity	MF
1463	GO:0008398	1	0.982131623526012	0	1	sterol 14-demethylase activity	MF
1464	GO:0008408	1	0.181353928867153	0	43	3'-5' exonuclease activity	MF
1465	GO:0008409	1	0.864686662846804	0	6	5'-3' exonuclease activity	MF
1466	GO:0008410	1	0.91010120666062	0	3	CoA-transferase activity	MF
1467	GO:0008412	1	0.868116692541427	0	5	4-hydroxybenzoate octaprenyltransferase activity	MF
1468	GO:0008413	1	0.744425554255786	0	14	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	MF
1470	GO:0008416	1	0.897768653159881	0	3	delta5-delta2,4-dienoyl-CoA isomerase activity	MF
1471	GO:0008417	1	0.624294581802944	0	14	fucosyltransferase activity	MF
1472	GO:0008418	1	0.773724278531569	0	11	protein-N-terminal asparagine amidohydrolase activity	MF
1476	GO:0008430	1	0.969070224942549	0	3	selenium binding	MF
1478	GO:0008441	1	0.78877419109016	0	8	3'(2'),5'-bisphosphate nucleotidase activity	MF
1479	GO:0008442	1	0.721320351693142	0	11	3-hydroxyisobutyrate dehydrogenase activity	MF
1481	GO:0008444	1	0.967657869489842	0	4	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	MF
1482	GO:0008446	1	0.887650904639454	0	2	GDP-mannose 4,6-dehydratase activity	MF
1483	GO:0008447	1	0.942088917003669	0	1	L-ascorbate oxidase activity	MF
1484	GO:0008449	1	0.756993955446884	0	5	N-acetylglucosamine-6-sulfatase activity	MF
1485	GO:0008450	1	0.968375409446801	0	2	NA	NA
1487	GO:0008452	1	0.959975572600594	0	2	RNA ligase activity	MF
1488	GO:0008456	1	0.93747131793101	0	2	alpha-N-acetylgalactosaminidase activity	MF
1490	GO:0008462	1	0.758535905503736	0	12	NA	NA
1491	GO:0008463	1	0.97960085502056	0	1	formylmethionine deformylase activity	MF
1492	GO:0008464	1	0.98801951671171	0	1	NA	NA
1493	GO:0008467	1	0.985608411211138	0	1	[heparan sulfate]-glucosamine 3-sulfotransferase 1 activity	MF
1494	GO:0008470	1	0.958445827105416	0	1	isovaleryl-CoA dehydrogenase activity	MF
1495	GO:0008474	1	0.915788071956124	0	4	palmitoyl-(protein) hydrolase activity	MF
1496	GO:0008477	1	0.958157429055448	0	2	purine nucleosidase activity	MF
1497	GO:0008478	1	0.848910135831857	0	6	pyridoxal kinase activity	MF
1499	GO:0008480	1	0.871190002365818	0	2	sarcosine dehydrogenase activity	MF
1500	GO:0008481	1	0.965387433175503	0	1	sphinganine kinase activity	MF
1501	GO:0008482	1	0.878957972720314	0	3	sulfite oxidase activity	MF
1502	GO:0008483	1	0.140550714080024	0	44	transaminase activity	MF
1503	GO:0008484	1	0.0759366260654522	0	59	sulfuric ester hydrolase activity	MF
1504	GO:0008488	1	0.953742375545904	0	2	gamma-glutamyl carboxylase activity	MF
1505	GO:0008495	1	0.854075018878217	0	6	protoheme IX farnesyltransferase activity	MF
1506	GO:0008508	1	0.879986681294483	0	4	bile acid:sodium symporter activity	MF
1507	GO:0008509	1	0.67555040976127	0	7	anion transmembrane transporter activity	MF
1508	GO:0008515	1	0.889657531041314	0	3	sucrose transmembrane transporter activity	MF
1510	GO:0008521	1	0.914393105101207	0	2	acetyl-CoA transporter activity	MF
1511	GO:0008531	1	0.979240671850323	0	3	riboflavin kinase activity	MF
1512	GO:0008532	1	0.971048484616358	0	1	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity	MF
1513	GO:0008533	1	0.794276894442252	0	5	NA	NA
1514	GO:0008534	1	0.87424219737221	0	7	oxidized purine nucleobase lesion DNA N-glycosylase activity	MF
1515	GO:0008535	1	0.977444471526842	0	1	respiratory chain complex IV assembly	BP
1517	GO:0008537	1	0.970003199506552	0	1	proteasome activator complex	CC
1518	GO:0008540	1	0.965647267715151	0	1	proteasome regulatory particle, base subcomplex	CC
1520	GO:0008547	1	0.429835032492378	0	16	NA	NA
1521	GO:0008549	1	0.841650967368018	0	3	NA	NA
1522	GO:0008553	1	0.801387277442272	0	4	hydrogen-exporting ATPase activity, phosphorylative mechanism	MF
1523	GO:0008556	1	0.780109861015984	0	4	potassium-transporting ATPase activity	MF
1525	GO:0008567	1	0.896073820991093	0	4	NA	NA
1526	GO:0008568	1	0.875384239078057	0	5	microtubule-severing ATPase activity	MF
1527	GO:0008569	1	0.935516194224065	0	1	ATP-dependent microtubule motor activity, minus-end-directed	MF
1529	GO:0008574	1	0.780738623612908	0	5	ATP-dependent microtubule motor activity, plus-end-directed	MF
1530	GO:0008575	1	0.993987738756156	0	1	NA	NA
1531	GO:0008576	1	0.936339466867411	0	1	NA	NA
1532	GO:0008579	1	0.99367922224314	0	1	JUN kinase phosphatase activity	MF
1534	GO:0008601	1	0.817965115492543	0	9	protein phosphatase type 2A regulator activity	MF
1539	GO:0008612	1	0.948119059949348	0	2	peptidyl-lysine modification to peptidyl-hypusine	BP
1540	GO:0008615	1	0.988997430548491	0	1	pyridoxine biosynthetic process	BP
1544	GO:0008645	1	0.844460016423626	0	5	hexose transport	BP
1545	GO:0008649	1	0.310138703008478	0	40	rRNA methyltransferase activity	MF
1546	GO:0008650	1	0.590256100421851	0	19	rRNA (uridine-2'-O-)-methyltransferase activity	MF
1547	GO:0008652	1	0.419964679550521	0	22	cellular amino acid biosynthetic process	BP
1548	GO:0008654	1	0.601899818675708	0	23	phospholipid biosynthetic process	BP
1549	GO:0008658	1	0.964782448595655	0	1	penicillin binding	MF
1550	GO:0008660	1	0.932597656929656	0	3	1-aminocyclopropane-1-carboxylate deaminase activity	MF
1551	GO:0008661	1	0.683043857111195	0	8	1-deoxy-D-xylulose-5-phosphate synthase activity	MF
1552	GO:0008662	1	0.653783573875674	0	13	1-phosphofructokinase activity	MF
1553	GO:0008664	1	0.975096186360707	0	1	2'-5'-RNA ligase activity	MF
1554	GO:0008667	1	0.976994958795811	0	2	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase activity	MF
1555	GO:0008668	1	0.648208992047949	0	9	(2,3-dihydroxybenzoyl)adenylate synthase activity	MF
1556	GO:0008670	1	0.987720013728055	0	1	2,4-dienoyl-CoA reductase (NADPH) activity	MF
1557	GO:0008672	1	0.988284408016715	0	1	2-dehydro-3-deoxyglucarate aldolase activity	MF
1558	GO:0008676	1	0.974072765704693	0	1	3-deoxy-8-phosphooctulonate synthase activity	MF
1559	GO:0008677	1	0.89603025146941	0	5	2-dehydropantoate 2-reductase activity	MF
1561	GO:0008679	1	0.768754789012234	0	9	2-hydroxy-3-oxopropionate reductase activity	MF
1563	GO:0008685	1	0.925774825952714	0	3	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity	MF
1564	GO:0008686	1	0.906131627666797	0	4	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	MF
1565	GO:0008688	1	0.94048081730451	0	2	3-(3-hydroxyphenyl)propionate hydroxylase activity	MF
1566	GO:0008690	1	0.9509732725149	0	2	3-deoxy-manno-octulosonate cytidylyltransferase activity	MF
1569	GO:0008693	1	0.894759621413853	0	2	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity	MF
1570	GO:0008696	1	0.854170778538341	0	5	4-amino-4-deoxychorismate lyase activity	MF
1571	GO:0008699	1	0.935632870047088	0	1	NA	NA
1572	GO:0008701	1	0.96469618339224	0	1	4-hydroxy-2-oxovalerate aldolase activity	MF
1573	GO:0008703	1	0.919658821787767	0	3	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	MF
1575	GO:0008705	1	0.910062253901328	0	2	methionine synthase activity	MF
1577	GO:0008710	1	0.849554537980526	0	4	8-amino-7-oxononanoate synthase activity	MF
1579	GO:0008716	1	0.817507021911306	0	5	D-alanine-D-alanine ligase activity	MF
1580	GO:0008717	1	0.918813515157111	0	3	NA	NA
1582	GO:0008720	1	0.966558881293061	0	1	D-lactate dehydrogenase activity	MF
1583	GO:0008721	1	0.960223832811465	0	2	D-serine ammonia-lyase activity	MF
1585	GO:0008723	1	0.895023724662503	0	3	NA	NA
1587	GO:0008728	1	0.918147046229992	0	2	GTP diphosphokinase activity	MF
1588	GO:0008732	1	0.945265770605985	0	3	L-allo-threonine aldolase activity	MF
1589	GO:0008733	1	0.609851278091514	0	11	L-arabinose isomerase activity	MF
1590	GO:0008734	1	0.857393689528662	0	4	L-aspartate oxidase activity	MF
1591	GO:0008737	1	0.836508239915651	0	4	L-fuculokinase activity	MF
1592	GO:0008738	1	0.969080996199442	0	2	L-fuculose-phosphate aldolase activity	MF
1593	GO:0008741	1	0.883280197034324	0	3	ribulokinase activity	MF
1594	GO:0008743	1	0.690010796272211	0	12	L-threonine 3-dehydrogenase activity	MF
1595	GO:0008746	1	0.929083538072859	0	1	NAD(P)+ transhydrogenase activity	MF
1596	GO:0008747	1	0.915731271106565	0	3	N-acetylneuraminate lyase activity	MF
1597	GO:0008750	1	0.923396684643485	0	2	NAD(P)+ transhydrogenase (AB-specific) activity	MF
1601	GO:0008759	1	0.747452030075917	0	13	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity	MF
1602	GO:0008760	1	0.927658696512213	0	1	UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity	MF
1605	GO:0008767	1	0.854877262471091	0	5	UDP-galactopyranose mutase activity	MF
1606	GO:0008773	1	0.987780353261743	0	1	[protein-PII] uridylyltransferase activity	MF
1607	GO:0008774	1	0.914659846238411	0	2	acetaldehyde dehydrogenase (acetylating) activity	MF
1608	GO:0008776	1	0.973772709595297	0	1	acetate kinase activity	MF
1609	GO:0008777	1	0.943985606138512	0	2	acetylornithine deacetylase activity	MF
1610	GO:0008780	1	0.969452292496146	0	2	acyl-[acyl-carrier-protein]-UDP-N-acetylglucosamine O-acyltransferase activity	MF
