category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
1797	GO:0009316	0.99999999998138	0.876046407650305	0	3	3-isopropylmalate dehydratase complex	CC
535	GO:0004419	0.999999999981399	0.95004713255594	0	1	hydroxymethylglutaryl-CoA lyase activity	MF
1572	GO:0008701	0.999999999981399	0.95004713255594	0	1	4-hydroxy-2-oxovalerate aldolase activity	MF
659	GO:0004632	0.999999999981465	0.944135058271649	0	3	phosphopantothenate--cysteine ligase activity	MF
550	GO:0004445	0.999999999981498	0.747951499520806	0	4	inositol-polyphosphate 5-phosphatase activity	MF
1847	GO:0009496	0.999999999981527	0.949655511048859	0	5	plastoquinol--plastocyanin reductase activity	MF
2572	GO:0019825	0.999999999981559	0.773593744804858	0	5	oxygen binding	MF
2249	GO:0016846	0.999999999981615	0.813614328436849	0	4	carbon-sulfur lyase activity	MF
532	GO:0004414	0.999999999981686	0.823242123636564	0	3	homoserine O-acetyltransferase activity	MF
1707	GO:0008998	0.999999999981763	0.909445678784995	0	1	ribonucleoside-triphosphate reductase activity	MF
803	GO:0004819	0.999999999981847	0.666113638291869	0	5	glutamine-tRNA ligase activity	MF
3126	GO:0050162	0.999999999981905	0.835837526242854	0	5	oxalate oxidase activity	MF
1645	GO:0008852	0.999999999981911	0.937462992598157	0	2	exodeoxyribonuclease I activity	MF
431	GO:0004244	0.999999999981949	0.886045284823736	0	3	NA	NA
1580	GO:0008717	0.999999999981949	0.886045284823736	0	3	NA	NA
2935	GO:0045116	0.999999999982019	0.936180599059202	0	1	protein neddylation	BP
1335	GO:0007067	0.999999999982027	0.803290452040122	0	5	mitotic nuclear division	BP
34	GO:0000154	0.999999999982262	0.890124843324706	0	3	rRNA modification	BP
408	GO:0004180	0.999999999982307	0.86266594770438	0	3	carboxypeptidase activity	MF
2549	GO:0019594	0.999999999982318	0.907026695034189	0	1	mannitol metabolic process	BP
3096	GO:0047927	0.999999999982488	0.926596567184029	0	2	gibberellin-44 dioxygenase activity	MF
2787	GO:0035267	0.999999999982533	0.955412162712453	0	1	NuA4 histone acetyltransferase complex	CC
2921	GO:0043967	0.999999999982533	0.955412162712453	0	1	histone H4 acetylation	BP
2922	GO:0043968	0.999999999982533	0.955412162712453	0	1	histone H2A acetylation	BP
3150	GO:0050515	0.999999999982572	0.947047872124166	0	1	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	MF
3017	GO:0046654	0.9999999999827	0.954338730084762	0	2	tetrahydrofolate biosynthetic process	BP
1886	GO:0010212	0.999999999982705	0.90699011557616	0	1	response to ionizing radiation	BP
2148	GO:0016572	0.999999999982705	0.90699011557616	0	1	histone phosphorylation	BP
3282	GO:0090399	0.999999999982705	0.90699011557616	0	1	replicative senescence	BP
965	GO:0005779	0.999999999982751	0.87778206096339	0	3	integral component of peroxisomal membrane	CC
1314	GO:0006952	0.999999999982787	0.810750305748826	0	6	defense response	BP
939	GO:0005672	0.999999999982814	0.978629144715861	0	3	transcription factor TFIIA complex	CC
1217	GO:0006566	0.999999999982883	0.90253130852298	0	2	threonine metabolic process	BP
130	GO:0001906	0.999999999982904	0.976975497137553	0	1	cell killing	BP
171	GO:0003830	0.99999999998303	0.962174524789943	0	1	beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity	MF
1306	GO:0006904	0.999999999983052	0.660927544918549	0	8	vesicle docking involved in exocytosis	BP
2478	GO:0019104	0.999999999983064	0.825709817198513	0	5	DNA N-glycosylase activity	MF
25	GO:0000122	0.999999999983079	0.993779645751727	0	1	negative regulation of transcription from RNA polymerase II promoter	BP
105	GO:0001106	0.999999999983079	0.993779645751727	0	1	RNA polymerase II transcription corepressor activity	MF
2279	GO:0016925	0.999999999983093	0.975996446286201	0	1	protein sumoylation	BP
381	GO:0004143	0.999999999983246	0.76694137129375	0	6	diacylglycerol kinase activity	MF
1348	GO:0007205	0.999999999983246	0.76694137129375	0	6	protein kinase C-activating G-protein coupled receptor signaling pathway	BP
2800	GO:0036361	0.999999999983414	0.925175872705367	0	1	racemase activity, acting on amino acids and derivatives	MF
1938	GO:0015266	0.999999999983429	0.95145965982738	0	1	protein channel activity	MF
486	GO:0004352	0.999999999983441	0.912523521291817	0	1	glutamate dehydrogenase (NAD+) activity	MF
2546	GO:0019551	0.999999999983441	0.912523521291817	0	1	glutamate catabolic process to 2-oxoglutarate	BP
835	GO:0004856	0.999999999983519	0.646529716520638	0	8	xylulokinase activity	MF
1018	GO:0005997	0.999999999983519	0.646529716520638	0	8	xylulose metabolic process	BP
660	GO:0004633	0.999999999983561	0.957925555726451	0	2	phosphopantothenoylcysteine decarboxylase activity	MF
2010	GO:0015941	0.999999999983561	0.957925555726451	0	2	pantothenate catabolic process	BP
343	GO:0004075	0.999999999983586	0.570404030292388	0	8	biotin carboxylase activity	MF
1439	GO:0008312	0.999999999983628	0.717308815129571	0	8	7S RNA binding	MF
170	GO:0003827	0.999999999983634	0.931550162829484	0	2	alpha-1,3-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity	MF
849	GO:0004970	0.999999999983797	0.982610945119958	0	1	ionotropic glutamate receptor activity	MF
2145	GO:0016568	0.999999999983869	0.658939742064904	0	8	chromatin modification	BP
1549	GO:0008658	0.99999999998394	0.95015964246312	0	1	penicillin binding	MF
1787	GO:0009273	0.99999999998394	0.95015964246312	0	1	peptidoglycan-based cell wall biogenesis	BP
349	GO:0004089	0.999999999983957	0.768331346013559	0	6	carbonate dehydratase activity	MF
2886	GO:0043101	0.999999999984017	0.832645736657079	0	3	purine-containing compound salvage	BP
2981	GO:0046110	0.999999999984017	0.832645736657079	0	3	xanthine metabolic process	BP
2593	GO:0022618	0.99999999998411	0.774035833973224	0	6	ribonucleoprotein complex assembly	BP
1370	GO:0008075	0.999999999984144	0.75663330908732	0	3	NA	NA
1407	GO:0008193	0.999999999984179	0.834204237053319	0	4	tRNA guanylyltransferase activity	MF
1008	GO:0005971	0.999999999984234	0.836136279842862	0	3	ribonucleoside-diphosphate reductase complex	CC
3053	GO:0047057	0.999999999984354	0.985499930108336	0	1	vitamin-K-epoxide reductase (warfarin-sensitive) activity	MF
400	GO:0004170	0.999999999984361	0.900002218087893	0	3	dUTP diphosphatase activity	MF
2980	GO:0046080	0.999999999984361	0.900002218087893	0	3	dUTP metabolic process	BP
166	GO:0003807	0.999999999984417	0.92440153303665	0	1	NA	NA
2333	GO:0017175	0.999999999984449	0.827134476459251	0	4	NA	NA
540	GO:0004424	0.999999999984566	0.977617587252301	0	2	imidazoleglycerol-phosphate dehydratase activity	MF
1973	GO:0015700	0.999999999984573	0.805166998504109	0	5	arsenite transport	BP
1330	GO:0007040	0.999999999984603	0.748710176775944	0	5	lysosome organization	BP
3134	GO:0050278	0.999999999984648	0.868873074111123	0	3	sedoheptulose-bisphosphatase activity	MF
1032	GO:0006030	0.999999999984688	0.830559923409777	0	3	chitin metabolic process	BP
595	GO:0004524	0.999999999984711	0.946435113210987	0	2	NA	NA
207	GO:0003881	0.999999999984726	0.959310844603798	0	2	CDP-diacylglycerol-inositol 3-phosphatidyltransferase activity	MF
1442	GO:0008320	0.999999999984806	0.987209317104385	0	1	protein transmembrane transporter activity	MF
19	GO:0000096	0.999999999984811	0.929134660234656	0	1	sulfur amino acid metabolic process	BP
1805	GO:0009336	0.999999999984811	0.929134660234656	0	1	sulfate adenylyltransferase complex (ATP)	CC
71	GO:0000302	0.999999999984818	0.572501337441069	0	8	response to reactive oxygen species	BP
1612	GO:0008785	0.999999999984818	0.572501337441069	0	8	alkyl hydroperoxide reductase activity	MF
491	GO:0004358	0.999999999984866	0.914824030843231	0	1	glutamate N-acetyltransferase activity	MF
1316	GO:0006961	0.999999999984866	0.914824030843231	0	1	NA	NA
585	GO:0004504	0.999999999984982	0.902469701386877	0	2	peptidylglycine monooxygenase activity	MF
556	GO:0004454	0.999999999985001	0.987961096191488	0	1	ketohexokinase activity	MF
185	GO:0003852	0.999999999985006	0.805808081483909	0	3	2-isopropylmalate synthase activity	MF
633	GO:0004591	0.99999999998504	0.911888363119019	0	1	oxoglutarate dehydrogenase (succinyl-transferring) activity	MF
1583	GO:0008721	0.999999999985091	0.94192213147772	0	2	D-serine ammonia-lyase activity	MF
2690	GO:0031032	0.999999999985101	0.908068961021597	0	3	actomyosin structure organization	BP
852	GO:0005047	0.999999999985114	0.874135642128664	0	3	signal recognition particle binding	MF
1663	GO:0008892	0.999999999985223	0.684252193293877	0	5	guanine deaminase activity	MF
2828	GO:0042299	0.999999999985246	0.859476643658528	0	3	lupeol synthase activity	MF
2829	GO:0042300	0.999999999985246	0.859476643658528	0	3	beta-amyrin synthase activity	MF
610	GO:0004558	0.999999999985247	0.741285979313085	0	5	alpha-1,4-glucosidase activity	MF
3251	GO:0070481	0.999999999985342	0.806860730521058	0	3	nuclear-transcribed mRNA catabolic process, non-stop decay	BP
3256	GO:0070966	0.999999999985342	0.806860730521058	0	3	nuclear-transcribed mRNA catabolic process, no-go decay	BP
3259	GO:0071025	0.999999999985342	0.806860730521058	0	3	RNA surveillance	BP
312	GO:0004031	0.99999999998538	0.920613114786625	0	1	aldehyde oxidase activity	MF
3178	GO:0051028	0.999999999985476	0.943715974900599	0	1	mRNA transport	BP
2742	GO:0032955	0.999999999985591	0.985252990506861	0	1	regulation of barrier septum assembly	BP
2714	GO:0031514	0.999999999985621	0.942929954078169	0	1	motile cilium	CC
3115	GO:0048870	0.999999999985621	0.942929954078169	0	1	cell motility	BP
2966	GO:0045892	0.999999999985801	0.730706029693657	0	8	negative regulation of transcription, DNA-templated	BP
451	GO:0004304	0.999999999985833	0.891806293391673	0	3	estrone sulfotransferase activity	MF
1629	GO:0008824	0.999999999985837	0.961396201151983	0	2	cyanate hydratase activity	MF
1834	GO:0009439	0.999999999985837	0.961396201151983	0	2	cyanate metabolic process	BP
3293	GO:1990426	0.999999999985983	0.811896268259086	0	5	homologous recombination-dependent replication fork processing	BP
1587	GO:0008728	0.999999999986033	0.887021177044416	0	2	GTP diphosphokinase activity	MF
1801	GO:0009326	0.999999999986098	0.981837532758301	0	1	formate dehydrogenase complex	CC
993	GO:0005885	0.999999999986112	0.726879059119117	0	8	Arp2/3 protein complex	CC
2771	GO:0034314	0.999999999986112	0.726879059119117	0	8	Arp2/3 complex-mediated actin nucleation	BP
2586	GO:0019904	0.999999999986112	0.928709010848356	0	5	protein domain specific binding	MF
442	GO:0004283	0.999999999986125	0.841034528147835	0	3	NA	NA
960	GO:0005761	0.999999999986189	0.991575427708923	0	1	mitochondrial ribosome	CC
2839	GO:0042450	0.999999999986351	0.814889639197859	0	3	arginine biosynthetic process via ornithine	BP
3076	GO:0047472	0.999999999986351	0.814889639197859	0	3	3-carboxy-cis,cis-muconate cycloisomerase activity	MF
1289	GO:0006850	0.999999999986378	0.966954413038002	0	1	mitochondrial pyruvate transport	BP
1529	GO:0008574	0.999999999986405	0.710340390893695	0	5	ATP-dependent microtubule motor activity, plus-end-directed	MF
1333	GO:0007059	0.999999999986473	0.912972545010477	0	2	chromosome segregation	BP
67	GO:0000285	0.999999999986659	0.969505117471917	0	1	1-phosphatidylinositol-3-phosphate 5-kinase activity	MF
1670	GO:0008914	0.999999999986659	0.969505117471917	0	1	leucyltransferase activity	MF
2204	GO:0016755	0.999999999986659	0.969505117471917	0	1	transferase activity, transferring amino-acyl groups	MF
2733	GO:0032324	0.999999999986913	0.877765649554284	0	3	molybdopterin cofactor biosynthetic process	BP
2175	GO:0016668	0.999999999986924	0.580443014865566	0	8	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	MF
1874	GO:0009966	0.999999999986945	0.863787674630463	0	3	regulation of signal transduction	BP
26	GO:0000123	0.999999999986963	0.637946585927991	0	5	histone acetyltransferase complex	CC
357	GO:0004107	0.99999999998698	0.893045744609563	0	2	chorismate synthase activity	MF
2522	GO:0019350	0.999999999987003	0.844036157668927	0	5	teichoic acid biosynthetic process	BP
1181	GO:0006493	0.999999999987023	0.859497778948403	0	3	protein O-linked glycosylation	BP
3101	GO:0048034	0.999999999987104	0.920570611410123	0	2	heme O biosynthetic process	BP
2814	GO:0042176	0.999999999987121	0.732573514087167	0	4	regulation of protein catabolic process	BP
1582	GO:0008720	0.999999999987176	0.952484141589637	0	1	D-lactate dehydrogenase activity	MF
2061	GO:0016216	0.999999999987207	0.91004688982945	0	3	isopenicillin-N synthase activity	MF
86	GO:0000746	0.999999999987265	0.793177802817304	0	5	conjugation	BP
423	GO:0004219	0.999999999987288	0.926342064499368	0	1	NA	NA
1064	GO:0006147	0.999999999987376	0.750501642684186	0	4	guanine catabolic process	BP
3270	GO:0071805	0.999999999987412	0.77828284907273	0	4	potassium ion transmembrane transport	BP
611	GO:0004559	0.999999999987466	0.898400583662091	0	1	alpha-mannosidase activity	MF
1027	GO:0006013	0.999999999987466	0.898400583662091	0	1	mannose metabolic process	BP
1513	GO:0008533	0.999999999987469	0.726527971770357	0	5	NA	NA
792	GO:0004807	0.999999999987529	0.855373575034035	0	5	triose-phosphate isomerase activity	MF
566	GO:0004474	0.99999999998754	0.909615848515632	0	1	malate synthase activity	MF
1494	GO:0008470	0.999999999987597	0.941997329959617	0	1	isovaleryl-CoA dehydrogenase activity	MF
132	GO:0002098	0.999999999987615	0.841767949032639	0	5	tRNA wobble uridine modification	BP
1611	GO:0008782	0.999999999987623	0.914277698524164	0	3	adenosylhomocysteine nucleosidase activity	MF
1677	GO:0008930	0.999999999987623	0.914277698524164	0	3	methylthioadenosine nucleosidase activity	MF
1764	GO:0009164	0.999999999987623	0.914277698524164	0	3	nucleoside catabolic process	BP
642	GO:0004604	0.999999999987649	0.857204956437755	0	2	phosphoadenylyl-sulfate reductase (thioredoxin) activity	MF
2526	GO:0019379	0.999999999987649	0.857204956437755	0	2	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)	BP
802	GO:0004818	0.999999999987713	0.612728726238349	0	6	glutamate-tRNA ligase activity	MF
1147	GO:0006424	0.999999999987713	0.612728726238349	0	6	glutamyl-tRNA aminoacylation	BP
1892	GO:0010461	0.999999999987714	0.978447869129721	0	1	light-activated ion channel activity	MF
302	GO:0004019	0.999999999987826	0.915018744848133	0	1	adenylosuccinate synthase activity	MF
1084	GO:0006229	0.999999999987826	0.915018744848133	0	1	dUTP biosynthetic process	BP
1632	GO:0008829	0.999999999987826	0.915018744848133	0	1	dCTP deaminase activity	MF
745	GO:0004731	0.999999999987828	0.981462471894521	0	1	purine-nucleoside phosphorylase activity	MF
829	GO:0004850	0.999999999987828	0.981462471894521	0	1	uridine phosphorylase activity	MF
249	GO:0003941	0.999999999987838	0.869879084259509	0	2	L-serine ammonia-lyase activity	MF
568	GO:0004476	0.999999999987978	0.869873147664106	0	2	mannose-6-phosphate isomerase activity	MF
2664	GO:0030586	0.999999999988024	0.840585405138767	0	2	[methionine synthase] reductase activity	MF
3070	GO:0047372	0.999999999988112	0.890125287892563	0	3	acylglycerol lipase activity	MF
2332	GO:0017172	0.999999999988216	0.903883135480544	0	2	cysteine dioxygenase activity	MF
3000	GO:0046439	0.999999999988216	0.903883135480544	0	2	L-cysteine metabolic process	BP
317	GO:0004038	0.999999999988236	0.783971472123813	0	3	allantoinase activity	MF
1128	GO:0006388	0.999999999988301	0.903904663761153	0	6	tRNA splicing, via endonucleolytic cleavage and ligation	BP
2123	GO:0016443	0.999999999988432	0.839066384074369	0	2	bidentate ribonuclease III activity	MF
777	GO:0004788	0.999999999988451	0.885191913211523	0	3	thiamine diphosphokinase activity	MF
1773	GO:0009229	0.999999999988451	0.885191913211523	0	3	thiamine diphosphate biosynthetic process	BP
2685	GO:0030975	0.999999999988451	0.885191913211523	0	3	thiamine binding	MF
1724	GO:0009029	0.999999999988453	0.894562466703299	0	2	tetraacyldisaccharide 4'-kinase activity	MF
2929	GO:0044262	0.999999999988579	0.689818698335059	0	5	cellular carbohydrate metabolic process	BP
2250	GO:0016847	0.999999999988591	0.730714674425937	0	5	1-aminocyclopropane-1-carboxylate synthase activity	MF
467	GO:0004325	0.999999999988681	0.890297514303929	0	3	ferrochelatase activity	MF
1526	GO:0008568	0.999999999988762	0.825464439274441	0	5	microtubule-severing ATPase activity	MF
3191	GO:0051259	0.999999999988767	0.985429686377515	0	1	protein oligomerization	BP
3071	GO:0047400	0.999999999988822	0.934421725665891	0	1	phosphonoacetate hydrolase activity	MF
3153	GO:0050531	0.999999999988835	0.975648693075517	0	1	mannosyl-3-phosphoglycerate phosphatase activity	MF
3206	GO:0051479	0.999999999988835	0.975648693075517	0	1	mannosylglycerate biosynthetic process	BP
2673	GO:0030729	0.999999999988867	0.774685827196766	0	3	acetoacetate-CoA ligase activity	MF
3130	GO:0050218	0.999999999988867	0.774685827196766	0	3	propionate-CoA ligase activity	MF
760	GO:0004757	0.99999999998891	0.956334833369768	0	2	sepiapterin reductase activity	MF
204	GO:0003876	0.999999999988913	0.906982801840481	0	1	AMP deaminase activity	MF
2730	GO:0032264	0.999999999988913	0.906982801840481	0	1	IMP salvage	BP
3108	GO:0048193	0.999999999988947	0.864223812423999	0	4	Golgi vesicle transport	BP
1304	GO:0006891	0.999999999988982	0.884337734778793	0	5	intra-Golgi vesicle-mediated transport	BP
3145	GO:0050421	0.999999999989042	0.908436027550602	0	2	nitrite reductase (NO-forming) activity	MF
1315	GO:0006955	0.999999999989132	0.738543550440374	0	6	immune response	BP
812	GO:0004828	0.999999999989242	0.746577665947763	0	6	serine-tRNA ligase activity	MF
1157	GO:0006434	0.999999999989242	0.746577665947763	0	6	seryl-tRNA aminoacylation	BP
2914	GO:0043801	0.999999999989258	0.96154094297726	0	1	hexulose-6-phosphate synthase activity	MF
1511	GO:0008531	0.999999999989268	0.967118238397563	0	3	riboflavin kinase activity	MF
1317	GO:0006974	0.999999999989412	0.887142428105184	0	2	cellular response to DNA damage stimulus	BP
238	GO:0003922	0.999999999989448	0.694643905224596	0	6	GMP synthase (glutamine-hydrolyzing) activity	MF
3224	GO:0051920	0.999999999989457	0.943677747137543	0	2	peroxiredoxin activity	MF
795	GO:0004811	0.999999999989481	0.980521675187663	0	1	NA	NA
3237	GO:0061015	0.999999999989481	0.980521675187663	0	1	snRNA import into nucleus	BP
2191	GO:0016725	0.999999999989547	0.949654074082798	0	1	oxidoreductase activity, acting on CH or CH2 groups	MF
969	GO:0005787	0.999999999989564	0.935220327807352	0	3	signal peptidase complex	CC
1010	GO:0005976	0.999999999989584	0.968790447620326	0	1	polysaccharide metabolic process	BP
2311	GO:0017070	0.999999999989638	0.882896611120774	0	1	U6 snRNA binding	MF
2668	GO:0030623	0.999999999989638	0.882896611120774	0	1	U5 snRNA binding	MF
2216	GO:0016774	0.999999999989651	0.875246335468131	0	3	phosphotransferase activity, carboxyl group as acceptor	MF
2220	GO:0016783	0.999999999989723	0.876403351525208	0	4	sulfurtransferase activity	MF
992	GO:0005884	0.999999999989738	0.874964263529825	0	4	actin filament	CC
1481	GO:0008444	0.999999999989743	0.949052717060249	0	4	CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity	MF
2818	GO:0042255	0.999999999989762	0.988621953903985	0	1	ribosome assembly	BP
2698	GO:0031167	0.999999999989854	0.829479391850078	0	6	rRNA methylation	BP
2048	GO:0016163	0.999999999989892	0.76551575861282	0	4	nitrogenase activity	MF
1997	GO:0015923	0.999999999989997	0.817659264702092	0	3	mannosidase activity	MF
2302	GO:0017038	0.999999999990009	0.715264872893373	0	5	protein import	BP
1744	GO:0009082	0.999999999990027	0.610629610809277	0	8	branched-chain amino acid biosynthetic process	BP
483	GO:0004349	0.999999999990092	0.898390320799045	0	2	glutamate 5-kinase activity	MF
2458	GO:0018738	0.999999999990132	0.859037337179402	0	3	S-formylglutathione hydrolase activity	MF
2986	GO:0046294	0.999999999990132	0.859037337179402	0	3	formaldehyde catabolic process	BP
414	GO:0004188	0.999999999990149	0.801544903753158	0	4	NA	NA
818	GO:0004835	0.999999999990174	0.729344580992779	0	5	tubulin-tyrosine ligase activity	MF
2030	GO:0016040	0.999999999990174	0.854142267455477	0	2	glutamate synthase (NADH) activity	MF
2940	GO:0045181	0.999999999990174	0.854142267455477	0	2	glutamate synthase activity, NAD(P)H as acceptor	MF
572	GO:0004484	0.999999999990217	0.942527784884553	0	2	mRNA guanylyltransferase activity	MF
2244	GO:0016833	0.999999999990232	0.779736639381812	0	5	oxo-acid-lyase activity	MF
2221	GO:0016785	0.999999999990246	0.87697588248331	0	3	transferase activity, transferring selenium-containing groups	MF
1786	GO:0009264	0.999999999990317	0.968624792196324	0	1	deoxyribonucleotide catabolic process	BP
2878	GO:0043022	0.99999999999038	0.904861122111554	0	4	ribosome binding	MF
296	GO:0004013	0.999999999990404	0.870415281829903	0	3	adenosylhomocysteinase activity	MF
1379	GO:0008117	0.99999999999047	0.931548729348	0	1	sphinganine-1-phosphate aldolase activity	MF
3118	GO:0050051	0.9999999999905	0.947983445370834	0	1	leukotriene-B4 20-monooxygenase activity	MF
2813	GO:0042162	0.999999999990512	0.777874449741619	0	3	telomeric DNA binding	MF
2907	GO:0043564	0.999999999990512	0.777874449741619	0	3	Ku70:Ku80 complex	CC
208	GO:0003882	0.999999999990572	0.962921624223537	0	1	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	MF
1006	GO:0005965	0.99999999999063	0.959229557834274	0	1	protein farnesyltransferase complex	CC
2355	GO:0018343	0.99999999999063	0.959229557834274	0	1	protein farnesylation	BP
2807	GO:0042127	0.99999999999063	0.959229557834274	0	1	regulation of cell proliferation	BP
2325	GO:0017119	0.999999999990645	0.829107622562064	0	8	Golgi transport complex	CC
2903	GO:0043461	0.999999999990689	0.895800445553115	0	2	proton-transporting ATP synthase complex assembly	BP
1309	GO:0006914	0.999999999990728	0.782791572277288	0	8	autophagy	BP
3128	GO:0050188	0.999999999990735	0.910787053316962	0	3	phosphoenolpyruvate mutase activity	MF
2772	GO:0034450	0.999999999990788	0.750281179632353	0	4	ubiquitin-ubiquitin ligase activity	MF
1788	GO:0009276	0.999999999990804	0.910483243614809	0	3	Gram-negative-bacterium-type cell wall	CC
352	GO:0004095	0.999999999990834	0.857447028387119	0	2	carnitine O-palmitoyltransferase activity	MF
3067	GO:0047334	0.999999999990861	0.787811976614582	0	5	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	MF
220	GO:0003896	0.999999999990881	0.685973960833371	0	8	DNA primase activity	MF
416	GO:0004192	0.999999999990949	0.876927335235718	0	2	NA	NA
1595	GO:0008746	0.999999999990962	0.907452331524644	0	1	NAD(P)+ transhydrogenase activity	MF
2850	GO:0042586	0.999999999991003	0.904383619254543	0	5	peptide deformylase activity	MF
1521	GO:0008549	0.9999999999911	0.790726498101569	0	3	NA	NA
2078	GO:0016291	0.999999999991249	0.95762856134448	0	2	NA	NA
2236	GO:0016814	0.999999999991296	0.842032589111176	0	5	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	MF
1676	GO:0008929	0.999999999991341	0.888236926953188	0	2	methylglyoxal synthase activity	MF
2511	GO:0019242	0.999999999991341	0.888236926953188	0	2	methylglyoxal biosynthetic process	BP
199	GO:0003869	0.999999999991365	0.772178539197248	0	5	NA	NA
1700	GO:0008974	0.999999999991422	0.926942534308244	0	2	phosphoribulokinase activity	MF
2135	GO:0016485	0.999999999991504	0.671708061913801	0	8	protein processing	BP
2495	GO:0019165	0.999999999991557	0.950677716318031	0	2	thiamine kinase activity	MF
630	GO:0004587	0.999999999991621	0.939319862852253	0	1	ornithine-oxo-acid transaminase activity	MF
2431	GO:0018658	0.999999999991659	0.931505896277861	0	1	salicylate 1-monooxygenase activity	MF
1311	GO:0006935	0.999999999991672	0.735512617663978	0	6	chemotaxis	BP
297	GO:0004014	0.999999999991679	0.945309556686402	0	2	adenosylmethionine decarboxylase activity	MF
1435	GO:0008295	0.999999999991679	0.945309556686402	0	2	spermidine biosynthetic process	BP
374	GO:0004128	0.999999999991715	0.821133769592173	0	8	cytochrome-b5 reductase activity, acting on NAD(P)H	MF
1380	GO:0008119	0.999999999991758	0.955298048809907	0	3	thiopurine S-methyltransferase activity	MF
3035	GO:0046912	0.999999999991773	0.676177009782392	0	8	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	MF
2658	GO:0030497	0.999999999991818	0.928454593870357	0	1	fatty acid elongation	BP
3104	GO:0048040	0.999999999991918	0.885360386715601	0	3	UDP-glucuronate decarboxylase activity	MF
1014	GO:0005990	0.999999999991942	0.956162722221536	0	1	lactose catabolic process	BP
3117	GO:0050044	0.999999999991942	0.956162722221536	0	1	galactose-6-phosphate isomerase activity	MF
74	GO:0000339	0.999999999991944	0.928047477000451	0	2	RNA cap binding	MF
981	GO:0005846	0.999999999991944	0.928047477000451	0	2	nuclear cap binding complex	CC
2951	GO:0045292	0.999999999991944	0.928047477000451	0	2	mRNA cis splicing, via spliceosome	BP
2477	GO:0019033	0.999999999991992	0.906807487641862	0	1	viral tegument	CC
3280	GO:0075733	0.999999999991992	0.906807487641862	0	1	intracellular transport of virus	BP
2581	GO:0019887	0.99999999999203	0.975946925108228	0	1	protein kinase regulator activity	MF
3062	GO:0047274	0.999999999992064	0.927709557358827	0	1	galactinol-sucrose galactosyltransferase activity	MF
1522	GO:0008553	0.999999999992073	0.737808739125211	0	4	hydrogen-exporting ATPase activity, phosphorylative mechanism	MF
789	GO:0004803	0.999999999992102	0.884728048176956	0	2	transposase activity	MF
1107	GO:0006313	0.999999999992102	0.884728048176956	0	2	transposition, DNA-mediated	BP
974	GO:0005815	0.999999999992126	0.704658209651216	0	8	microtubule organizing center	CC
388	GO:0004150	0.999999999992159	0.971607701344901	0	2	dihydroneopterin aldolase activity	MF
1260	GO:0006760	0.999999999992159	0.971607701344901	0	2	folic acid-containing compound metabolic process	BP
2518	GO:0019310	0.999999999992193	0.913144657382789	0	2	inositol catabolic process	BP
2164	GO:0016631	0.999999999992227	0.88098242498381	0	2	enoyl-[acyl-carrier-protein] reductase activity	MF
2486	GO:0019120	0.999999999992238	0.832400084067029	0	8	hydrolase activity, acting on acid halide bonds, in C-halide compounds	MF
1609	GO:0008777	0.999999999992289	0.920199664231125	0	2	acetylornithine deacetylase activity	MF
554	GO:0004451	0.999999999992356	0.807930910672332	0	5	isocitrate lyase activity	MF
327	GO:0004053	0.999999999992368	0.871955090402672	0	2	arginase activity	MF
3144	GO:0050415	0.999999999992368	0.871955090402672	0	2	formimidoylglutamase activity	MF
793	GO:0004808	0.999999999992384	0.908345024788514	0	2	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	MF
2676	GO:0030791	0.999999999992454	0.937129190868666	0	1	arsenite methyltransferase activity	MF
874	GO:0005234	0.999999999992531	0.941791665122867	0	1	extracellular-glutamate-gated ion channel activity	MF
1209	GO:0006548	0.999999999992545	0.855754519284494	0	2	histidine catabolic process	BP
1483	GO:0008447	0.99999999999256	0.921902701932377	0	1	L-ascorbate oxidase activity	MF
1420	GO:0008247	0.999999999992561	0.93937838351704	0	2	1-alkyl-2-acetylglycerophosphocholine esterase complex	CC
41	GO:0000164	0.999999999992621	0.839676002778926	0	3	protein phosphatase type 1 complex	CC
3013	GO:0046579	0.999999999992621	0.839676002778926	0	3	positive regulation of Ras protein signal transduction	BP
183	GO:0003848	0.999999999992638	0.975410201108616	0	2	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	MF
172	GO:0003834	0.999999999992689	0.938483207717304	0	1	beta-carotene 15,15'-monooxygenase activity	MF
3131	GO:0050220	0.999999999992758	0.970702007169599	0	1	prostaglandin-E synthase activity	MF
2322	GO:0017110	0.999999999992762	0.835026557776141	0	4	nucleoside-diphosphatase activity	MF
